price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,neworold,parking,Furnished_status,Lift,price_per_unit_area,Status_Ready to Move,Status_Under Construction,type_of_building_Flat,type_of_building_Individual House
13500000.0,850.0,19.118578,72.93806,2,2,0,0,0,0,0,15882.35294117647,True,False,True,False
32000000.0,700.0,18.96225,72.81338000000001,2,2,0,0,0,2,0,45714.28571428572,True,False,True,False
45000000.0,1350.0,18.972389899999996,72.837633,3,3,0,0,0,0,0,33333.333333333336,True,False,True,False
10000000.0,940.0,19.2756329671536,72.87159637891241,2,2,2,0,2,0,2,10638.297872340425,True,False,True,False
15000000.0,1157.0,19.206448,72.8233516980957,2,2,0,0,0,0,0,12964.563526361278,True,False,True,False
28500000.0,1267.0,19.0227398,72.86865379999999,3,3,3,0,3,0,3,22494.08050513023,True,False,True,False
32500000.0,1850.0,19.182929,72.949067,3,3,3,0,3,0,3,17567.567567567567,True,False,True,False
13000000.0,581.0,19.255381,72.85381600000001,2,2,0,0,0,0,0,22375.215146299484,True,False,True,False
13500000.0,810.0,19.062289,72.9100105,2,2,0,0,0,0,0,16666.666666666668,True,False,True,False
4200000.0,935.0,19.46829575,72.79722734,2,2,3,0,3,0,3,4491.9786096256685,True,False,True,False
26500000.0,1100.0,19.2335321,72.839198,3,2,0,0,0,0,0,24090.909090909092,True,False,True,False
22000000.0,795.0,19.242012399999997,72.8559055,2,2,0,0,0,0,0,27672.955974842767,True,False,True,False
21500000.0,1755.0,19.218124,72.994126,3,3,2,0,2,1,2,12250.712250712251,True,False,True,False
30000000.0,1000.0,19.043911,72.89877800000001,3,2,3,0,3,2,3,30000.0,True,False,True,False
14500000.0,800.0,19.11895751953125,72.86405181884766,2,2,1,0,1,0,1,18125.0,True,False,True,False
21600000.0,1200.0,19.107617,72.898917,2,2,2,0,2,0,2,18000.0,True,False,True,False
24000000.0,1200.0,19.1595755,72.9465747,3,2,0,0,0,0,0,20000.0,True,False,True,False
7500000.0,850.0,19.2802514,72.8822681,2,2,4,0,4,0,4,8823.529411764706,True,False,True,False
20000000.0,1100.0,19.14198875427246,72.84905242919922,2,2,0,0,0,2,0,18181.81818181818,True,False,True,False
21000000.0,1100.0,19.119304656982425,72.86461639404297,2,2,0,0,0,1,0,19090.909090909092,True,False,True,False
7900000.0,730.0,19.296262741088867,72.8617935180664,2,2,4,0,4,2,4,10821.917808219177,True,False,True,False
28000000.0,1118.0,19.159008026123047,72.86927032470703,2,2,0,0,0,2,0,25044.722719141322,True,False,True,False
17500000.0,1400.0,19.1746739,72.94310379999999,4,2,0,0,0,0,0,12500.0,True,False,True,False
16000000.0,961.0,19.1664456,72.96257659999999,2,2,0,0,0,0,0,16649.323621227886,True,False,True,False
28000000.0,1346.0,19.20792579650879,72.84199523925781,3,3,1,0,1,1,1,20802.377414561663,True,False,True,False
9800000.0,1080.0,19.2782666666667,72.8653383333333,2,2,0,0,0,0,0,9074.074074074075,True,False,True,False
35000000.0,1650.0,19.148061752319336,72.84230041503906,3,3,0,0,0,2,0,21212.121212121212,True,False,True,False
40000000.0,1085.0,19.1154899597168,72.87269592285156,2,2,0,0,0,1,0,36866.35944700461,True,False,True,False
17000000.0,1500.0,19.21815,72.81591999999999,4,3,1,0,1,1,1,11333.333333333334,True,False,True,False
32500000.0,935.0,18.963298,72.843294,2,3,1,0,1,0,1,34759.358288770054,True,False,True,False
18000000.0,1000.0,18.96991,72.82763,2,2,2,0,2,0,2,18000.0,True,False,True,False
6500000.0,600.0,19.218149185180664,72.81591796875,2,2,0,0,0,0,0,10833.333333333334,True,False,True,False
14000000.0,750.0,19.1664456,72.96257659999999,2,2,0,0,0,0,0,18666.666666666668,True,False,False,True
27000000.0,1000.0,19.005105,72.845869,2,3,0,0,0,1,0,27000.0,True,False,True,False
42500000.0,1104.0,19.01751708984375,72.84711456298828,2,2,5,0,5,1,5,38496.3768115942,True,False,True,False
36000000.0,1550.0,19.0013826,72.84845279999999,2,2,0,1,0,0,0,23225.8064516129,True,False,True,False
12500000.0,650.0,19.07537651062012,72.86631774902344,2,2,2,0,2,0,2,19230.76923076923,True,False,True,False
17000000.0,1050.0,19.1242932,72.9212788,3,2,0,0,0,0,0,16190.47619047619,True,False,True,False
29000000.0,1665.0,19.119327545166016,72.8646011352539,3,3,4,0,4,2,4,17417.41741741742,True,False,True,False
7500000.0,1100.0,19.41484594,72.82389102,2,2,4,0,4,0,4,6818.181818181818,True,False,True,False
22500000.0,750.0,18.9497595,72.82939209999999,2,2,0,0,0,1,0,30000.0,True,False,True,False
17500000.0,849.0,19.123266220092773,72.84797668457031,2,2,0,0,0,0,0,20612.48527679623,True,False,True,False
15000000.0,550.0,19.040232999999997,72.8601801,2,2,0,0,0,2,0,27272.727272727272,True,False,True,False
29500000.0,1456.0,19.1219420779647,72.85689808347509,3,3,1,0,1,0,1,20260.98901098901,True,False,True,False
27000000.0,1539.0,19.053946,72.885286,3,3,0,0,0,0,0,17543.859649122805,True,False,True,False
12000000.0,975.0,19.28217,72.87654,2,2,3,0,3,0,3,12307.692307692309,True,False,True,False
15300000.0,810.0,19.1373633,72.8318507,2,2,2,0,2,2,2,18888.88888888889,True,False,True,False
18500000.0,745.0,19.1378673,72.8361027,2,2,0,0,0,0,0,24832.21476510067,True,False,False,True
12800000.0,780.0,19.1201089,72.8506354,2,2,0,0,0,0,0,16410.25641025641,True,False,True,False
8500000.0,1050.0,19.28217,72.87654,2,2,2,0,2,0,2,8095.238095238095,True,False,True,False
31500000.0,1180.0,19.1328995,72.8318939,2,2,1,0,1,0,1,26694.915254237287,True,False,True,False
21000000.0,1115.0,19.122320329466397,72.8916711676285,3,3,0,1,0,0,0,18834.08071748879,True,False,True,False
13000000.0,900.0,19.20393269,72.82766012,2,3,0,0,0,0,0,14444.444444444445,True,False,True,False
4800000.0,835.0,19.4621578,72.80568509999999,2,2,0,0,0,1,0,5748.502994011976,True,False,True,False
17500000.0,1175.0,19.2469848,72.8653815,3,2,0,0,0,0,0,14893.617021276596,True,False,True,False
16500000.0,909.0,19.220612,72.864144,2,2,0,0,0,0,0,18151.81518151815,True,False,True,False
24500000.0,1000.0,19.099262,72.918103,2,2,0,0,0,0,0,24500.0,True,False,True,False
20000000.0,800.0,19.194356,72.83081899999999,2,2,0,1,0,0,0,25000.0,True,False,True,False
6000000.0,1050.0,19.464849899999997,72.79782900000001,2,2,1,0,1,0,1,5714.285714285715,True,False,True,False
19000000.0,1020.0,19.14609,72.84583,2,2,2,0,2,0,2,18627.450980392157,True,False,True,False
13000000.0,945.0,19.104650497436523,72.9317855834961,2,2,3,0,3,2,3,13756.613756613757,True,False,True,False
12000000.0,1000.0,19.3093926,72.8485939,2,2,0,0,0,1,0,12000.0,True,False,True,False
16500000.0,960.0,19.153264,72.94263199999999,2,2,3,0,3,0,3,17187.5,True,False,True,False
4300000.0,830.0,19.3602150985917,72.847646,2,2,2,0,2,0,2,5180.722891566265,True,False,True,False
12500000.0,570.0,19.2539332,72.8672448,3,2,0,0,0,2,0,21929.824561403508,True,False,True,False
17500000.0,614.0,19.0761042,72.9039516,2,2,0,0,0,0,0,28501.628664495114,True,False,True,False
4800000.0,825.0,19.4282719,72.8503861,3,2,0,0,0,0,0,5818.181818181818,True,False,True,False
22500000.0,1000.0,19.0472012,72.8722249,2,2,4,0,4,0,4,22500.0,True,False,True,False
17000000.0,700.0,19.13844,72.812187,3,2,1,0,1,0,1,24285.714285714286,True,False,True,False
32000000.0,970.0,19.1194535300128,72.8513989395118,3,2,0,0,0,0,0,32989.69072164949,True,False,True,False
30000000.0,1165.0,19.099262,72.918103,3,3,3,0,3,0,3,25751.07296137339,True,False,True,False
15200000.0,860.0,19.180237,72.85541490000001,2,2,0,0,0,1,0,17674.418604651164,True,False,True,False
17000000.0,650.0,19.165218353271484,72.93827056884766,2,2,0,0,0,1,0,26153.846153846152,True,False,True,False
19200000.0,1940.0,19.16703502,72.88127374,3,3,0,0,0,0,0,9896.907216494845,True,False,True,False
22000000.0,790.0,19.079463,72.84955699999999,2,2,0,0,0,0,0,27848.101265822785,True,False,True,False
5670000.0,900.0,19.46161879,72.80099887,2,2,0,0,0,0,0,6300.0,True,False,True,False
32500000.0,1350.0,18.98584,72.83894000000001,3,3,0,0,0,1,0,24074.074074074073,True,False,True,False
13000000.0,820.0,19.205075,72.833235,2,2,0,0,0,1,0,15853.658536585366,True,False,True,False
18000000.0,1150.0,19.259706,72.86356629999999,2,2,1,0,1,0,1,15652.173913043478,True,False,True,False
16500000.0,700.0,19.1718027,72.9584312,2,2,0,0,0,0,0,23571.428571428572,True,False,True,False
9000000.0,792.0,19.26522136,72.8743219,2,2,1,0,1,0,1,11363.636363636364,True,False,True,False
10600000.0,1000.0,19.266063100000004,72.87120786,2,2,4,0,4,0,4,10600.0,True,False,True,False
19500000.0,1350.0,19.10919095,72.88469140000001,2,2,0,0,0,0,0,14444.444444444445,True,False,False,True
3500000.0,560.0,19.4540588,72.7688226,2,2,0,0,0,0,0,6250.0,True,False,True,False
27500000.0,1089.0,19.11632,72.859021,2,2,0,0,0,0,0,25252.52525252525,True,False,True,False
7000000.0,900.0,19.2941004,72.87088390000001,2,2,0,0,0,1,0,7777.777777777777,True,False,True,False
48000000.0,1900.0,19.0051754,72.8498377,3,3,1,0,1,0,1,25263.157894736843,True,False,True,False
20000000.0,663.0,19.168995,72.953882,2,2,0,0,0,0,0,30165.912518853696,True,False,True,False
12600000.0,1008.0,19.264989,72.873387,2,2,0,0,0,0,0,12500.0,True,False,True,False
25000000.0,967.0,19.0227398,72.86865379999999,2,2,0,0,0,0,0,25853.154084798345,True,False,True,False
27900000.0,1705.0,19.2050017,72.86927109999999,3,3,2,0,2,0,2,16363.636363636364,True,False,True,False
5100000.0,787.0,19.471987,72.800387,2,2,1,1,1,0,1,6480.304955527319,True,False,True,False
5100000.0,940.0,19.4406134,72.7903032,2,2,2,0,2,0,2,5425.531914893617,True,False,True,False
41900000.00000001,959.0,19.0937492,72.922604,2,2,1,0,1,0,1,43691.34515119917,True,False,True,False
15100000.0,825.0,19.124348,72.89049200000001,2,2,0,0,0,0,0,18303.030303030304,True,False,True,False
5500000.0,1250.0,19.451097,72.7917922,3,2,0,0,0,0,0,4400.0,True,False,True,False
34000000.0,1150.0,19.2226432,72.86267590000001,3,4,4,0,4,0,4,29565.217391304348,True,False,True,False
18000000.0,1080.0,19.195988,72.868512,2,2,0,0,0,0,0,16666.666666666668,True,False,True,False
4500000.0,940.0,19.4065984,72.8369755,2,2,0,0,0,0,0,4787.234042553191,True,False,True,False
17500000.0,745.0,19.20990129,72.82071844,2,2,0,0,0,0,0,23489.93288590604,True,False,True,False
13500000.0,935.0,19.15896,72.93373000000001,2,2,0,0,0,0,0,14438.502673796791,True,False,True,False
15200000.0,1035.0,19.079069,72.889208,2,2,2,0,2,0,2,14685.99033816425,True,False,True,False
8500000.0,882.0,19.26231203,72.87409673,2,2,3,0,3,0,3,9637.18820861678,True,False,True,False
21000000.0,700.0,19.0327996,72.89635679999999,3,2,0,0,0,2,0,30000.0,True,False,True,False
19000000.0,890.0,19.116876,72.926552,2,2,0,0,0,0,0,21348.314606741573,True,False,True,False
23000000.0,1660.0,19.25067708,72.84599967,3,3,5,0,5,0,5,13855.421686746988,True,False,True,False
21000000.0,900.0,19.03891,72.868286,2,2,1,0,1,0,1,23333.333333333332,True,False,True,False
16000000.0,858.0,19.021907270971397,72.8685268353121,2,2,0,0,0,2,0,18648.01864801865,True,False,True,False
6300000.0,785.0,19.1550273,72.8850879,2,2,2,0,2,0,2,8025.477707006369,True,False,True,False
27500000.0,1500.0,19.144893600000003,72.8368073,3,3,0,0,0,0,0,18333.333333333332,True,False,True,False
21000000.0,1160.0,19.121117,72.883363,4,4,0,0,0,0,0,18103.44827586207,True,False,True,False
22500000.0,1330.0,19.20771,72.86777,2,2,1,1,1,0,1,16917.293233082706,True,False,True,False
5800000.0,965.0,19.447705,72.7986113,2,2,0,0,0,0,0,6010.362694300518,True,False,True,False
9000000.0,945.0,19.28217,72.87654,2,2,0,0,0,0,0,9523.809523809523,True,False,True,False
4600000.0,900.0,19.230865478515625,73.07137298583984,2,2,0,0,0,1,0,5111.111111111111,True,False,True,False
8500000.0,920.0,19.2919956143582,72.8757681043222,2,2,3,0,3,0,3,9239.130434782608,True,False,True,False
34000000.0,1200.0,19.13832092285156,72.81002044677734,2,2,4,0,4,0,4,28333.333333333332,True,False,True,False
16000000.0,925.0,19.17539225,72.86148682,2,2,0,0,0,0,0,17297.297297297297,True,False,True,False
18500000.0,1050.0,19.20986504,72.86404901,2,2,0,0,0,0,0,17619.04761904762,True,False,True,False
9000000.0,1100.0,19.30187227,72.87400382,2,3,0,0,0,0,0,8181.818181818182,True,False,True,False
25000000.0,980.0,19.117849349975582,72.91181182861328,2,2,0,0,0,2,0,25510.20408163265,True,False,True,False
9100000.0,850.0,19.2202125988807,72.8230962043468,2,2,0,1,0,0,0,10705.882352941177,True,False,True,False
12700000.0,770.0,19.1746388,72.8511155,2,2,0,0,0,0,0,16493.506493506495,True,False,True,False
14900000.0,1100.0,19.1657808,72.934534,2,2,0,0,0,1,0,13545.454545454546,True,False,True,False
16000000.0,800.0,19.258105,72.8519218,2,2,0,0,0,0,0,20000.0,True,False,True,False
29000000.0,800.0,19.0266983,72.85302490000001,2,2,0,0,0,1,0,36250.0,True,False,True,False
27500000.0,1255.0,19.028077,72.879665,3,3,0,0,0,0,0,21912.350597609562,True,False,True,False
20500000.0,1042.0,19.119007110595703,72.86405181884766,2,2,0,0,0,2,0,19673.704414587333,True,False,True,False
23500000.0,1110.0,19.07047,72.84949329999999,2,2,0,0,0,0,0,21171.171171171172,True,False,True,False
12500000.0,975.0,19.11918830871582,72.8641586303711,2,2,2,0,2,1,2,12820.51282051282,True,False,True,False
27500000.0,1370.0,19.1771773695655,72.9600928443916,3,3,0,0,0,0,0,20072.992700729927,True,False,True,False
17000000.0,520.0,19.118976593017575,72.86408233642578,2,2,0,0,0,2,0,32692.30769230769,True,False,True,False
18000000.0,860.0,19.119253158569336,72.86457061767578,2,2,0,1,0,2,0,20930.232558139534,True,False,True,False
23500000.0,1250.0,19.13792563,72.82182797,2,2,0,0,0,0,0,18800.0,True,False,True,False
50000000.0,1200.0,19.019078,72.847976,3,3,1,1,1,0,1,41666.666666666664,True,False,True,False
25000000.0,710.0,19.119279861450195,72.8646011352539,2,2,2,0,2,2,2,35211.2676056338,True,False,True,False
25000000.0,1250.0,19.210841,72.8755987441594,3,3,0,0,0,0,0,20000.0,True,False,True,False
15800000.0,790.0,19.119367599487305,72.86443328857422,2,2,0,0,0,1,0,20000.0,True,False,True,False
22000000.0,833.0,19.081382,72.886193,2,2,3,0,3,0,3,26410.564225690276,True,False,True,False
45000000.0,1300.0,19.01751708984375,72.84711456298828,3,3,2,0,2,2,2,34615.38461538462,True,False,True,False
29500000.0,1200.0,19.0815087,72.8376755,2,2,1,0,1,0,1,24583.333333333332,True,False,True,False
17000000.0,950.0,19.1687237,72.86764740000001,2,2,2,0,2,0,2,17894.736842105263,True,False,True,False
15100000.0,950.0,19.162992477416992,72.83930206298828,2,2,0,1,0,2,0,15894.736842105263,True,False,True,False
17200000.0,1030.0,19.18537405,72.83869853,2,2,1,0,1,0,1,16699.02912621359,True,False,True,False
49000000.0,1280.0,19.014480590820312,72.82198333740234,2,2,2,0,2,1,2,38281.25,True,False,True,False
5700000.0,911.0,19.2618739,73.121398,2,2,3,0,3,0,3,6256.860592755214,True,False,False,True
12600000.0,1030.0,19.207601,72.879171,2,3,0,1,0,0,0,12233.009708737864,True,False,True,False
16000000.0,1200.0,19.0899142203998,72.916868452269,2,2,2,1,2,0,2,13333.333333333334,True,False,True,False
33000000.0,1650.0,19.03731,72.87871,3,3,2,0,2,0,2,20000.0,True,False,True,False
35000000.0,1930.0,19.1633712605906,72.9410497959207,4,3,1,0,1,0,1,18134.715025906735,True,False,True,False
21000000.0,976.0,19.1702367,72.95594240000001,2,2,0,0,0,0,0,21516.39344262295,True,False,True,False
52500000.0,1600.0,19.09882164001465,72.83206939697266,3,3,3,0,3,2,3,32812.5,True,False,True,False
7200000.0,830.0,19.21404838562012,72.85525512695312,2,2,2,0,2,2,2,8674.698795180722,True,False,True,False
26000000.0,1470.0,19.16257,72.938078,4,4,0,0,0,0,0,17687.07482993197,True,False,True,False
18500000.0,940.0,19.1847997335774,72.9525122415334,2,2,3,0,3,0,3,19680.85106382979,True,False,True,False
6850000.0,935.0,19.21393394470215,72.85504150390625,2,2,1,0,1,2,1,7326.20320855615,True,False,True,False
21500000.0,1100.0,19.123334884643555,72.87158203125,2,2,2,0,2,1,2,19545.454545454544,True,False,True,False
27600000.0,795.0,19.11933326721191,72.86392211914062,2,2,0,0,0,0,0,34716.981132075474,True,False,True,False
26000000.0,950.0,19.07732391357422,72.90800476074219,2,2,1,0,1,2,1,27368.42105263158,True,False,True,False
12000000.0,850.0,19.180237,72.85541490000001,2,2,0,0,0,0,0,14117.64705882353,True,False,True,False
40000000.0,1880.0,19.11245516,72.84829627,3,3,3,0,3,0,3,21276.59574468085,True,False,True,False
19500000.0,1200.0,19.10005168,72.88491275,3,2,2,0,2,0,2,16250.0,True,False,True,False
31500000.0,1190.0,19.119508743286133,72.86332702636719,2,2,1,0,1,2,1,26470.58823529412,True,False,True,False
2400000.0,528.0,19.2781608746567,73.18696631389741,2,2,0,0,0,0,0,4545.454545454545,True,False,True,False
55000000.0,1350.0,19.055229,72.83082900000001,3,3,0,0,0,0,0,40740.74074074074,True,False,True,False
23500000.0,1000.0,19.13894569,72.82940015,2,2,0,0,0,0,0,23500.0,True,False,True,False
14500000.0,772.0,19.169822692871097,72.93598175048828,2,2,1,0,1,1,1,18782.38341968912,True,False,True,False
4500000.0,725.0,19.205707550048828,72.8320541381836,2,2,0,0,0,1,0,6206.896551724138,True,False,True,False
41000000.0,1550.0,19.0508155,72.9132023,3,3,0,0,0,0,0,26451.612903225807,True,False,True,False
10000000.0,920.0,19.09568214416504,72.88378143310547,2,2,3,0,3,0,3,10869.565217391304,True,False,True,False
17500000.0,1020.0,19.182341666666694,72.85609000000001,2,2,1,0,1,0,1,17156.86274509804,True,False,True,False
7009999.999999999,810.0,19.118919372558594,72.86402893066406,2,2,1,0,1,0,1,8654.32098765432,True,False,True,False
12400000.0,1600.0,19.21392059326172,72.85504150390625,3,3,2,0,2,0,2,7750.0,True,False,True,False
8500000.0,1100.0,19.2139892578125,72.85503387451172,2,2,2,0,2,0,2,7727.272727272727,True,False,True,False
32500000.0,1680.0,19.183819,72.86111600000001,3,3,2,0,2,0,2,19345.238095238095,True,False,True,False
50000000.0,1350.0,19.119190216064453,72.8646469116211,3,3,0,0,0,0,0,37037.03703703704,True,False,True,False
13100000.0,950.0,19.11891746520996,72.86404418945312,2,2,0,0,0,2,0,13789.473684210527,True,False,True,False
26000000.0,850.0,19.1297376,72.8291555,2,2,0,0,0,0,0,30588.235294117647,True,False,True,False
17800000.0,1015.0,19.090856552124023,72.9042739868164,2,2,0,0,0,1,0,17536.94581280788,True,False,True,False
17800000.0,920.0,19.12998,72.933221,2,2,0,0,0,0,0,19347.82608695652,True,False,True,False
20000000.0,812.0,19.1288105,72.84658759999999,2,2,0,1,0,0,0,24630.54187192118,True,False,True,False
12000000.0,655.0,19.142655,72.834499,2,2,0,0,0,0,0,18320.6106870229,True,False,True,False
49500000.0,1270.0,19.096529,72.851435,3,3,1,0,1,0,1,38976.37795275591,True,False,True,False
21000000.0,775.0,19.1480618,72.82560959999999,2,2,2,0,2,0,2,27096.774193548386,True,False,True,False
22000000.0,1050.0,19.25190544128418,72.85041809082031,2,2,0,0,0,2,0,20952.380952380954,True,False,True,False
22500000.0,1080.0,19.228849,72.84883,2,2,4,0,4,0,4,20833.333333333332,True,False,True,False
14200000.0,1060.0,19.16664,72.835254,2,2,0,0,0,0,0,13396.22641509434,True,False,True,False
4500000.0,560.0,19.21393394470215,72.85517883300781,2,2,0,0,0,0,0,8035.714285714285,True,False,True,False
22500000.0,1538.0,19.17788452,72.87285698,3,3,0,0,0,0,0,14629.388816644994,True,False,True,False
45000000.0,1500.0,19.119421005249023,72.86370849609375,4,3,0,0,0,1,0,30000.0,True,False,True,False
15000000.0,900.0,19.2114023225106,72.86572890631679,2,2,0,0,0,0,0,16666.666666666668,True,False,True,False
41000000.0,1778.0,19.0937492,72.922604,3,3,1,0,1,0,1,23059.617547806523,True,False,True,False
3500000.0,1050.0,19.41859245300293,72.8232650756836,2,3,0,0,0,0,0,3333.3333333333335,True,False,True,False
26000000.0,1100.0,19.072772,72.86340600000001,2,2,0,0,0,0,0,23636.363636363636,True,False,False,True
12400000.0,1061.0,19.16703502,72.88127374,2,2,0,0,0,0,0,11687.0876531574,True,False,True,False
29000000.0,1495.0,19.202068328857425,72.847900390625,3,2,1,0,1,0,1,19397.99331103679,True,False,True,False
24000000.0,1430.0,19.10005168,72.88491275,3,3,0,0,0,0,0,16783.216783216783,True,False,True,False
7000000.0,900.0,19.378591537475582,72.82752990722656,2,2,1,0,1,0,1,7777.777777777777,True,False,True,False
35000000.0,1200.0,19.129737854003903,72.82915496826172,3,3,0,0,0,1,0,29166.666666666668,True,False,True,False
18000000.0,850.0,19.214032999999997,72.8627501,2,2,0,0,0,0,0,21176.470588235294,True,False,True,False
13000000.0,700.0,19.209943771362305,72.83087158203125,2,2,2,0,2,1,2,18571.428571428572,True,False,True,False
10000000.0,1200.0,19.06477928161621,73.04431915283203,3,3,0,0,0,1,0,8333.333333333334,True,False,True,False
5250000.0,760.0,19.404549,72.82772800000001,2,2,1,0,1,0,1,6907.894736842105,True,False,True,False
8000000.0,1098.0,19.205716100000004,73.0955302,3,2,1,0,1,2,1,7285.974499089253,True,False,False,True
30000000.0,1160.0,19.0166667,72.8166667,2,2,2,1,2,0,2,25862.068965517243,True,False,True,False
25000000.0,840.0,19.100385,72.850466,2,2,0,0,0,2,0,29761.904761904763,True,False,False,True
13000000.0,1050.0,19.1075442290832,72.9038689634943,2,2,3,0,3,0,3,12380.952380952382,True,False,True,False
21000000.0,1100.0,19.1203883516242,72.8945767798459,2,2,0,0,0,0,0,19090.909090909092,True,False,True,False
27000000.0,1180.0,19.114019,72.850025,2,2,1,0,1,0,1,22881.35593220339,True,False,True,False
14500000.0,930.0,19.104650497436523,72.9317855834961,2,2,0,1,0,0,0,15591.397849462366,True,False,True,False
27500000.0,1000.0,19.140062,72.829136,2,2,2,0,2,0,2,27500.0,True,False,True,False
12500000.0,1100.0,19.079372,72.885436,2,2,2,0,2,0,2,11363.636363636364,True,False,True,False
12000000.0,1000.0,19.1654181,72.9667254,2,2,2,0,2,0,2,12000.0,True,False,True,False
12500000.0,900.0,19.149900436401367,72.93113708496094,2,2,0,0,0,1,0,13888.888888888889,True,False,True,False
28500000.0,1450.0,18.99557876586914,72.82194519042969,3,3,4,0,4,1,4,19655.172413793105,True,False,True,False
26000000.0,1400.0,19.0995866,72.8848725,3,3,1,1,1,0,1,18571.428571428572,True,False,False,True
21000000.0,750.0,19.1373633,72.8318507,2,2,1,0,1,0,1,28000.0,True,False,True,False
25000000.0,1050.0,19.06660842895508,72.85191345214844,2,2,0,0,0,1,0,23809.52380952381,True,False,True,False
33600000.0,1681.0,19.0327996,72.89635679999999,3,3,2,1,2,0,2,19988.10232004759,True,False,True,False
35000000.0,900.0,19.100385665893555,72.8504638671875,3,3,1,1,1,0,1,38888.88888888889,True,False,True,False
11800000.0,990.0,19.208398000000003,72.879044,2,2,1,0,1,0,1,11919.191919191919,True,False,True,False
14900000.0,800.0,19.16664,72.95915,2,2,0,0,0,0,0,18625.0,True,False,False,True
42500000.0,1250.0,19.105440139770508,72.84111785888672,3,3,2,0,2,2,2,34000.0,True,False,True,False
20500000.0,957.0,19.126587,72.833474,2,2,0,0,0,0,0,21421.107628004178,True,False,False,True
17700000.0,1106.0,19.12431957,72.84605428,2,2,0,0,0,0,0,16003.61663652803,True,False,True,False
36500000.0,1500.0,19.196418,72.80659399999999,3,3,1,0,1,0,1,24333.333333333332,True,False,True,False
6500000.0,880.0,18.9690247,72.8205292,2,2,0,0,0,2,0,7386.363636363636,True,False,True,False
5500000.0,1100.0,19.071869,73.107238,2,2,2,0,2,0,2,5000.0,True,False,True,False
6800000.0,720.0,19.298435,72.85959,2,2,0,0,0,0,0,9444.444444444445,True,False,True,False
36000000.0,1535.0,19.1181,72.89485,3,3,2,0,2,0,2,23452.768729641695,True,False,False,True
27500000.0,1200.0,19.13832,72.81002,2,2,4,0,4,0,4,22916.666666666668,True,False,True,False
14500000.0,640.0,19.20678417,72.81912281,2,2,0,0,0,0,0,22656.25,True,False,True,False
15500000.0,709.0,19.201016,72.825331,2,2,0,0,0,0,0,21861.777150916783,True,False,True,False
6500000.0,1500.0,19.3693345,72.806127,2,2,2,0,2,1,2,4333.333333333333,True,False,True,False
28000000.0,1900.0,19.183975,72.85414957732429,3,3,3,0,3,0,3,14736.842105263158,True,False,True,False
39500000.0,900.0,19.108097076416016,72.83226013183594,2,2,2,0,2,2,2,43888.88888888889,True,False,True,False
9400000.0,855.0,19.28217,72.87654,2,2,2,0,2,1,2,10994.152046783625,True,False,True,False
16000000.0,816.0,19.242012399999997,72.8559055,2,2,0,1,0,0,0,19607.843137254902,True,False,True,False
4500000.0,850.0,19.4129287,72.818169,2,2,1,0,1,1,1,5294.117647058823,True,False,True,False
7700000.0,660.0,19.3093926,72.8485939,2,2,0,0,0,2,0,11666.666666666666,True,False,True,False
33000000.0,1600.0,19.23612,72.84193,3,3,0,0,0,2,0,20625.0,True,False,True,False
22000000.0,1143.0,19.097765,72.916827,2,2,0,0,0,0,0,19247.594050743657,True,False,True,False
25000000.0,1150.0,19.09080696105957,72.90766906738281,2,2,0,0,0,0,0,21739.130434782608,True,False,True,False
31500000.0,861.0,19.01675033569336,72.8305892944336,2,2,5,1,5,1,5,36585.365853658535,True,False,True,False
17500000.0,900.0,19.11623764038086,72.88607025146484,2,2,0,0,0,1,0,19444.444444444445,True,False,True,False
18000000.0,1000.0,19.096202,72.919057,2,2,0,0,0,0,0,18000.0,True,False,True,False
55000000.0,1450.0,19.12809637,72.81965429,2,2,1,0,1,0,1,37931.03448275862,True,False,True,False
4500000.0,1000.0,19.4053281,72.7882785,3,2,0,0,0,2,0,4500.0,True,False,True,False
7300000.0,990.0,19.282169342041016,72.87654113769531,2,2,1,0,1,0,1,7373.737373737374,True,False,True,False
37000000.0,1006.0,19.019546508789062,72.8382568359375,2,2,0,0,0,1,0,36779.324055666,True,False,True,False
25000000.0,1000.0,19.1054406,72.8411208,2,2,0,0,0,0,0,25000.0,True,False,True,False
22500000.0,800.0,19.21221923828125,72.82118225097656,2,2,1,0,1,0,1,28125.0,True,False,True,False
7540000.000000001,775.0,19.28217,72.87654,2,2,0,0,0,0,0,9729.032258064517,True,False,True,False
12500000.0,885.0,19.1456725,72.929009,2,2,0,0,0,0,0,14124.293785310734,True,False,True,False
9500000.0,1050.0,19.2549212805158,73.1432843438674,2,2,0,0,0,0,0,9047.619047619048,True,False,True,False
13000000.0,850.0,19.149901,72.931134,2,2,0,0,0,0,0,15294.117647058823,True,False,True,False
48500000.0,1465.0,19.012008,72.848644,3,3,3,0,3,0,3,33105.80204778157,True,False,True,False
35500000.0,1370.0,19.0908063,72.90766690000001,3,3,0,0,0,0,0,25912.408759124086,True,False,True,False
5500000.0,860.0,19.45405960083008,72.7688217163086,2,2,4,0,4,0,4,6395.3488372093025,True,False,True,False
24000000.0,1000.0,19.137866,72.83564770000001,2,2,0,0,0,0,0,24000.0,True,False,True,False
5550000.0,860.0,19.45405960083008,72.7688217163086,2,2,4,0,4,0,4,6453.488372093023,True,False,True,False
